PROBEID,SYMBOL,GENENAME,LOGFC,AVEEXPR,T,P.VALUE,ADJ.P.VAL,B,CONDITION,TIME
200786_at,PSMB7,proteasome 20S subunit beta 7,0.152836504,8.459606477,3.118571068,0.002730412,0.0307313,-1.837856808,0,15.01
218100_s_at,IFT57,intraflagellar transport 57,0.359197697,5.404081073,3.118148063,0.002733807,0.030762344,-1.838970755,0,12.02
203781_at,MRPL33,mitochondrial ribosomal protein L33,0.249706227,5.945610502,3.118083222,0.002734328,0.030762344,-1.839141497,0,37.78
1562805_at,TLR8-AS1,TLR8 antisense RNA 1,0.169169835,2.306935228,3.117542455,0.002738674,0.030793866,-1.840565378,0,78.65
208652_at,PPP2CA,protein phosphatase 2 catalytic subunit alpha,0.174877788,8.079443419,3.117518416,0.002738868,0.030793866,-1.840628672,0,10.25
203938_s_at,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",-0.207762575,6.308239231,-3.117342488,0.002740283,0.030797085,-1.84109186,1,51.94
233444_at,DDHD1-DT,DDHD1 divergent transcript,-0.220839615,2.461615457,-3.117338797,0.002740313,0.030797085,-1.841101578,1,33.97
221924_at,ZMIZ2,zinc finger MIZ-type containing 2,-0.290153465,6.134333017,-3.117011334,0.00274295,0.030818102,-1.841963687,1,2.66
210616_s_at,SEC31A,"SEC31 homolog A, COPII coat complex component",-0.180026755,8.09597451,-3.116866518,0.002744117,0.030818102,-1.84234492,1,12.94
225111_s_at,NAPB,NSF attachment protein beta,0.264211628,6.227243504,3.116680285,0.002745618,0.030818102,-1.842835168,0,12.78
222134_at,DDO,D-aspartate oxidase,0.203317414,1.993433195,3.116674777,0.002745662,0.030818102,-1.842849665,0,30.98
219120_at,WDCP,WD repeat and coiled coil containing,-0.248091779,6.157141116,-3.116263098,0.002748984,0.030842354,-1.84393331,1,39.95
202702_at,TRIM26,tripartite motif containing 26,-0.217821753,6.705225441,-3.115922558,0.002751734,0.030850669,-1.844829619,1,43
226313_at,FAM241B,family with sequence similarity 241 member B,-0.313428182,6.909266007,-3.115620305,0.002754177,0.030868039,-1.845625098,1,10.05
222951_s_at,ANKEF1,ankyrin repeat and EF-hand domain containing 1,-0.306174811,4.889261774,-3.115120107,0.002758225,0.030883088,-1.846941409,1,63.93
209862_s_at,CEP57,centrosomal protein 57,0.236717921,5.92100131,3.115095353,0.002758425,0.030883088,-1.847006548,0,34
222199_s_at,BIN3,bridging integrator 3,0.242985346,6.727924029,3.115000674,0.002759192,0.030885167,-1.847255683,0,43.23
204523_at,ZNF140,zinc finger protein 140,0.368530176,4.799750518,3.114476874,0.002763438,0.030926181,-1.848633904,0,29.96
217807_s_at,NOP53,NOP53 ribosome biogenesis factor,-0.224634204,11.60817955,-3.113594689,0.002770603,0.030993293,-1.850954728,1,26.02
228189_at,BAG4,BAG cochaperone 4,0.332222476,6.170897004,3.111922585,0.002784231,0.03110648,-1.855352334,0,19.02
225696_at,COPS7B,COP9 signalosome subunit 7B,-0.187868869,8.847302123,-3.111490518,0.002787763,0.031113173,-1.856488386,1,13.93
214821_at,SLC25A4,solute carrier family 25 member 4,-0.300758217,5.735178203,-3.111401033,0.002788495,0.031113173,-1.856723658,1,19.65
227162_at,ZBTB26,zinc finger and BTB domain containing 26,0.476670767,3.325337886,3.111245827,0.002789765,0.031115974,-1.857131709,0,18.27
218545_at,CCDC91,coiled-coil domain containing 91,0.333993737,4.736792343,3.110876472,0.002792789,0.031136638,-1.858102725,0,23.72
241934_at,NTM,neurotrimin,0.185634067,2.892561115,3.109858775,0.002801138,0.031203539,-1.86077776,0,19.94
226445_s_at,TRIM41,tripartite motif containing 41,-0.18112763,7.560869136,-3.109244087,0.002806192,0.031246742,-1.862393173,1,20.01
222280_at,TMEM147-AS1,TMEM147 antisense RNA 1,-0.28388816,5.603707708,-3.108863771,0.002809324,0.031268507,-1.863392534,1,1.02
238716_at,FAM86B2-DT,FAM86B2 divergent transcript,-0.3026961,5.521964097,-3.10867158,0.002810907,0.031277591,-1.863897523,1,21.12
1555384_a_at,LARP4,La ribonucleoprotein 4,-0.193529446,6.046559387,-3.108091132,0.002815695,0.031319747,-1.865422537,1,15.01
222432_s_at,CCDC47,coiled-coil domain containing 47,0.204855323,6.714501633,3.107130396,0.002823637,0.031401511,-1.867946228,0,27
227018_at,DPP8,dipeptidyl peptidase 8,0.196782998,8.216113443,3.106978958,0.00282489,0.031408882,-1.868343978,0,34.79
237076_at,NCSTN,nicastrin,0.294500055,5.136477238,3.10636121,0.00283001,0.031449584,-1.86996634,0,13.01
1555609_a_at,ZMAT3,zinc finger matrin-type 3,-0.207053276,4.720228255,-3.106349877,0.002830104,0.031449584,-1.869996102,1,84.99
205063_at,GEMIN2,gem nuclear organelle associated protein 2,0.439962918,4.453564091,3.106323067,0.002830326,0.031449584,-1.870066506,0,0
202270_at,GBP1,guanylate binding protein 1,0.66340782,4.844895864,3.105898943,0.002833847,0.031482118,-1.871180217,0,8.34
235471_at,VSTM4,V-set and transmembrane domain containing 4,-0.303281581,1.852198353,-3.105348397,0.002838422,0.031519774,-1.872625738,1,63.07
205446_s_at,ATF2,activating transcription factor 2,0.186492928,5.794990562,3.104781257,0.002843143,0.03155242,-1.874114634,0,13.96
1570202_a_at,MRTFB,myocardin related transcription factor B,-0.25807578,4.717243595,-3.103519338,0.002853674,0.031662674,-1.877426802,1,7.98
225707_at,ARL6IP6,ARF like GTPase 6 interacting protein 6,0.352992621,6.212405777,3.103108759,0.002857108,0.031688167,-1.878504242,0,133.08
201597_at,COX7A2,cytochrome c oxidase subunit 7A2,0.307693553,7.387077246,3.103030826,0.00285776,0.031688167,-1.878708742,0,11.01
231609_at,SPMIP5,sperm microtubule inner protein 5,0.230252345,3.669964974,3.102843128,0.002859332,0.031698979,-1.879201255,0,37.19
212350_at,TBC1D1,TBC1 domain family member 1,0.257273556,7.545030724,3.102707005,0.002860472,0.031705006,-1.879558423,0,88.14
232033_at,USP37,ubiquitin specific peptidase 37,-0.232934419,5.681224001,-3.102520252,0.002862037,0.031715738,-1.880048419,1,78.06
225561_at,SELENOT,selenoprotein T,0.33881858,5.569497098,3.101904647,0.002867201,0.031766345,-1.88166347,0,12.98
239313_at,GARS1-DT,GARS1 divergent transcript,0.204577291,6.8692368,3.101494195,0.00287065,0.03179792,-1.88274017,0,11.07
229509_at,MFSD8,major facilitator superfamily domain containing 8,0.230733148,6.005836133,3.100887011,0.002875758,0.031814717,-1.884332746,0,21.98
208787_at,MRPL3,mitochondrial ribosomal protein L3,0.35100334,5.710739792,3.100530246,0.002878763,0.031841337,-1.885268397,0,16.03
1558944_at,CACNA1A,calcium voltage-gated channel subunit alpha1 A,-0.224940525,3.044377592,-3.100081846,0.002882545,0.031863268,-1.886444256,1,9.59
213257_at,SARM1,sterile alpha and TIR motif containing 1,-0.210515713,5.75843313,-3.09959214,0.00288668,0.031895709,-1.887728295,1,36.47
223026_s_at,VPS29,VPS29 retromer complex component,0.209964315,7.452786043,3.099514794,0.002887333,0.0318963,-1.887931087,0,19.97
36920_at,MTM1,myotubularin 1,0.283144098,5.276134359,3.098999489,0.002891691,0.031935628,-1.889282063,0,0
236107_at,UBE2Z,ubiquitin conjugating enzyme E2 Z,-0.181679444,7.514810414,-3.098254413,0.002898004,0.031994224,-1.891235144,1,25.99
207624_s_at,RPGR,retinitis pigmentosa GTPase regulator,0.347854485,6.360118626,3.098145547,0.002898927,0.031996651,-1.891520488,0,30.03
221488_s_at,CUTA,cutA divalent cation tolerance homolog,-0.234069199,8.551555163,-3.097553258,0.002903955,0.032036696,-1.89307278,1,30.42
224700_at,STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B,0.360605476,8.034903857,3.097446281,0.002904865,0.032036696,-1.893353126,0,12.58
215011_at,SNHG3,small nucleolar RNA host gene 3,-0.316635234,5.860460019,-3.096983947,0.002908797,0.032073405,-1.894564649,1,1.02
226810_at,OGFRL1,opioid growth factor receptor like 1,0.478301058,9.066739023,3.095411765,0.002922205,0.032187858,-1.898683486,0,14.29
218660_at,DYSF,dysferlin,0.526610693,7.590179082,3.095264135,0.002923467,0.032189398,-1.899070172,0,16.33
226222_at,RIC1,"RIC1 homolog, RAB6A GEF complex partner 1",0.229491003,6.552590624,3.094453865,0.002930402,0.032238066,-1.901192266,0,13.01
225408_at,MBP,myelin basic protein,-0.202258188,7.766977693,-3.093643109,0.002937358,0.032287847,-1.90331523,1,49.8
226779_at,LMBRD2,LMBR1 domain containing 2,0.476857907,5.48621012,3.093402074,0.002939428,0.032303927,-1.903946303,0,21.98
222439_s_at,THRAP3,thyroid hormone receptor associated protein 3,-0.20198594,8.849691451,-3.093053708,0.002942423,0.032323476,-1.904858322,1,39.91
235616_at,TSHZ2,teashirt zinc finger homeobox 2,-0.354573017,5.182724659,-3.092967773,0.002943163,0.032324916,-1.905083289,1,32.95
237107_at,PRKRA,protein activator of interferon induced protein kinase EIF2AK2,-0.346441168,3.906654196,-3.092830158,0.002944347,0.03232821,-1.905443536,1,22.5
229551_x_at,ZNF367,zinc finger protein 367,0.445865151,4.028239428,3.092142286,0.002950273,0.032353648,-1.907244067,0,22.96
223679_at,CTNNB1,catenin beta 1,-0.262241676,7.148559779,-3.091962477,0.002951824,0.032353648,-1.907714676,1,27
222122_s_at,THOC2,THO complex subunit 2,-0.183818751,7.717466512,-3.091957589,0.002951866,0.032353648,-1.90772747,1,48.16
218622_at,NUP37,nucleoporin 37,0.372558866,5.453671344,3.091043441,0.002959763,0.032420143,-1.910119731,0,20.96
223189_x_at,KMT2E,lysine methyltransferase 2E (inactive),-0.148733609,7.840586711,-3.090396062,0.002965368,0.032468147,-1.911813564,1,25.07
231157_at,TTLL11,tubulin tyrosine ligase like 11,-0.217820891,2.878578216,-3.090060951,0.002968272,0.032489708,-1.912690265,1,32.95
215870_s_at,PLA2G5,phospholipase A2 group V,0.132968554,1.661302128,3.090027875,0.002968559,0.032489708,-1.912776791,0,13.5
36030_at,IFFO1,intermediate filament family orphan 1,-0.149441861,7.936261061,-3.089899682,0.002969671,0.032495187,-1.913112143,1,62.91
224106_at,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1,-0.231483632,3.076257717,-3.089213722,0.002975629,0.032533579,-1.914906432,1,84.23
225554_s_at,ANAPC7,anaphase promoting complex subunit 7,-0.162698448,6.850064248,-3.088720985,0.002979915,0.032573739,-1.916195118,1,11.63
222488_s_at,DCTN4,dynactin subunit 4,0.315692597,6.851229402,3.088637172,0.002980644,0.032575015,-1.916414305,0,85.38
200732_s_at,PTP4A1,protein tyrosine phosphatase 4A1,0.335692358,5.294303754,3.087687908,0.002988919,0.032651554,-1.918896511,0,11.83
201936_s_at,EIF4G3,eukaryotic translation initiation factor 4 gamma 3,0.352548705,6.436893397,3.087063769,0.002994372,0.032684718,-1.920528252,0,27
202274_at,ACTG2,"actin gamma 2, smooth muscle",0.210117166,3.596838776,3.086572882,0.002998667,0.032724879,-1.921811451,0,25.95
218740_s_at,CDK5RAP3,CDK5 regulatory subunit associated protein 3,-0.192260395,8.896398215,-3.085884214,0.003004702,0.032770098,-1.923611411,1,17.02
226448_at,FAM89A,family with sequence similarity 89 member A,-0.377393218,6.198756298,-3.085351484,0.003009379,0.032808093,-1.925003594,1,31.14
205269_at,LCP2,lymphocyte cytosolic protein 2,0.256600454,8.404976977,3.085125817,0.003011362,0.032816248,-1.925593278,0,35.28
223423_at,GPR160,G protein-coupled receptor 160,0.530917819,5.002515008,3.084577095,0.003016189,0.032862111,-1.927026996,0,17.48
224626_at,SLC35A4,solute carrier family 35 member A4,-0.182761814,6.360108491,-3.08363768,0.003024469,0.032935586,-1.929481096,1,74.57
207957_s_at,PRKCB,protein kinase C beta,0.240410882,8.117333716,3.083601146,0.003024792,0.032935586,-1.929576525,0,74.51
205193_at,MAFF,MAF bZIP transcription factor F,0.259245253,5.357178682,3.083472267,0.003025929,0.032941226,-1.929913161,0,36.01
234072_at,SEMA4A,semaphorin 4A,0.408382698,5.411386705,3.083268208,0.003027732,0.032954096,-1.930446144,0,14.49
219233_s_at,GSDMB,gasdermin B,-0.267294856,6.010459951,-3.082275215,0.003036516,0.033029416,-1.933039391,1,38.96
205418_at,FES,"FES proto-oncogene, tyrosine kinase",0.37427512,5.389164695,3.081983004,0.003039106,0.033050819,-1.933802399,0,35.78
1556967_at,ZDHHC14,zinc finger DHHC-type palmitoyltransferase 14,-0.322250857,2.540829517,-3.080500198,0.003052278,0.033166926,-1.937673414,1,30.98
224713_at,NIFK,nucleolar protein interacting with the FHA domain of MKI67,0.255111694,5.894403175,3.080421785,0.003052976,0.03316773,-1.937878079,0,20.27
221788_at,PGM3,phosphoglucomutase 3,-0.321958835,4.490318011,-3.080243442,0.003054565,0.033178203,-1.938343562,1,4.8
204849_at,TCFL5,transcription factor like 5,0.338360484,4.157050536,3.079969115,0.003057009,0.03319797,-1.939059529,0,25
242714_at,MAP3K5-AS2,MAP3K5 antisense RNA 2,0.31310972,6.537358171,3.07964696,0.003059882,0.033215383,-1.93990026,0,27
233859_at,CEP128,centrosomal protein 128,-0.196371988,5.042439417,-3.079618463,0.003060136,0.033215383,-1.939974627,1,32
218354_at,TRAPPC2L,trafficking protein particle complex subunit 2L,0.267581724,5.479991331,3.079359004,0.003062452,0.033229922,-1.940651689,0,17.84
1554986_a_at,SNX19,sorting nexin 19,-0.187663733,7.274916438,-3.078715647,0.003068202,0.033271931,-1.942330361,1,7.52
202114_at,SNX2,sorting nexin 2,0.237160374,6.553517295,3.077631139,0.003077917,0.033362248,-1.94515952,0,21.12
221201_s_at,ZNF155,zinc finger protein 155,0.323197433,4.424265782,3.076374584,0.003089209,0.033462303,-1.948436591,0,23.98
227808_at,DNAJC15,DnaJ heat shock protein family (Hsp40) member C15,0.301880905,5.424345742,3.07630722,0.003089816,0.033462303,-1.948612249,0,16.03
1557194_a_at,RAD54L2,RAD54 like 2,-0.217374658,5.051170356,-3.076268466,0.003090165,0.033462303,-1.948713299,1,59.17
232509_at,PDE4DIPP2,PDE4DIP pseudogene 2,-0.208267771,4.128551902,-3.076106503,0.003091623,0.033471279,-1.949135614,1,61.86
218697_at,NCKIPSD,NCK interacting protein with SH3 domain,-0.217021057,4.075801845,-3.075222753,0.003099594,0.033530254,-1.951439685,1,21.42
226267_at,JDP2,Jun dimerization protein 2,0.267547085,5.445399649,3.074820665,0.003103227,0.033562722,-1.952487828,0,25.46
205644_s_at,SNRPG,small nuclear ribonucleoprotein polypeptide G,0.43501359,8.794385835,3.074146771,0.003109325,0.03361393,-1.95424428,0,37.25
223064_at,RNF181,ring finger protein 181,0.19527972,8.21581819,3.074096207,0.003109783,0.03361393,-1.95437606,0,25
201099_at,USP9X,ubiquitin specific peptidase 9 X-linked,0.254996024,6.502893851,3.074087757,0.003109859,0.03361393,-1.954398083,0,15.93
231464_at,CNTNAP3,contactin associated protein family member 3,0.220571791,2.78649299,3.073755732,0.003112868,0.033639062,-1.955263363,0,11.99
227252_at,LRP10,LDL receptor related protein 10,0.296729164,6.737298,3.07356757,0.003114575,0.033639062,-1.955753696,0,15.77
203802_x_at,NSUN5,NOP2/Sun RNA methyltransferase 5,-0.231000961,7.008504649,-3.073427957,0.003115841,0.033639062,-1.956117503,1,124.18
227852_at,RP9,RP9 pre-mRNA splicing factor,-0.25964876,6.045815116,-3.072893511,0.003120695,0.03366851,-1.957510056,1,12.09
204748_at,PTGS2,prostaglandin-endoperoxide synthase 2,0.619239007,6.539524226,3.072706559,0.003122394,0.03366851,-1.957997137,0,17.74
228499_at,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",0.357757568,6.625923495,3.072693687,0.003122511,0.03366851,-1.958030671,0,19.94
1563498_s_at,SLC25A45,solute carrier family 25 member 45,-0.429477801,5.672731373,-3.072221646,0.003126806,0.033697442,-1.959260416,1,14.98
208290_s_at,EIF5,eukaryotic translation initiation factor 5,0.226793547,6.639473814,3.071200879,0.003136112,0.033784038,-1.961919212,0,0.46
207305_s_at,TRAPPC8,trafficking protein particle complex subunit 8,0.286035601,6.660524002,3.070354304,0.003143849,0.033832068,-1.964123799,0,32
209538_at,ZNF32,zinc finger protein 32,0.27845789,4.253372714,3.069853162,0.003148438,0.033868428,-1.965428626,0,17.94
202181_at,SUSD6,sushi domain containing 6,0.311150607,9.251561759,3.069752843,0.003149358,0.033868428,-1.965689808,0,39.39
205497_at,ZNF175,zinc finger protein 175,-0.217945997,4.943401915,-3.068596869,0.003159969,0.033962161,-1.968698959,1,30.98
232376_at,PCCA,propionyl-CoA carboxylase subunit alpha,-0.261797386,3.626147053,-3.068316548,0.003162548,0.033982999,-1.969428546,1,29.17
231095_at,LOC101928045,uncharacterized LOC101928045,-0.176798205,3.228379451,-3.068076176,0.00316476,0.033999899,-1.97005412,1,20.99
221524_s_at,RRAGD,Ras related GTP binding D,0.401322578,7.225923952,3.067940967,0.003166005,0.034006401,-1.970405989,0,19.32
241808_at,ZC2HC1A,zinc finger C2HC-type containing 1A,0.300669195,2.01301023,3.067420684,0.003170801,0.034037274,-1.971759873,0,12.58
233211_at,MTBP,MDM2 binding protein,-0.25534032,4.255996169,-3.067125404,0.003173525,0.034059642,-1.972528177,1,1.02
238029_s_at,SLC16A14,solute carrier family 16 member 14,0.295408426,1.881966473,3.066391889,0.003180303,0.034116535,-1.974436513,0,24.11
224722_at,MIB1,MIB E3 ubiquitin protein ligase 1,0.393868276,2.609287821,3.066343356,0.003180752,0.034116535,-1.974562765,0,10.05
234031_at,NOL4L,nucleolar protein 4 like,-0.328478925,5.253612927,-3.065020709,0.003193009,0.034233003,-1.978002924,1,0.69
214341_at,AP1G2,adaptor related protein complex 1 subunit gamma 2,-0.282674176,5.303540515,-3.064681323,0.003196162,0.034247258,-1.978885477,1,12.94
214315_x_at,CALR,calreticulin,-0.236081554,9.264960969,-3.064546038,0.003197419,0.034251062,-1.97923726,1,12.39
217266_at,RPL15,ribosomal protein L15,-0.232997552,5.879752694,-3.064497541,0.00319787,0.034251062,-1.979363363,1,15.11
227124_at,SMIM13,small integral membrane protein 13,0.473743011,5.201961296,3.06311517,0.003210746,0.034368885,-1.982957252,0,34
244007_at,ZNF462,zinc finger protein 462,0.176242092,1.79512242,3.062706236,0.003214564,0.034402828,-1.984020168,0,31.87
202395_at,NSF,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",0.193434184,6.446647107,3.061995457,0.003221211,0.034446217,-1.985867409,0,30.42
212516_at,ARAP1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1",0.30892413,6.073180083,3.061877588,0.003222314,0.034447143,-1.986173708,0,25.46
212115_at,JPT2,Jupiter microtubule associated homolog 2,-0.20133095,5.584885989,-3.060355258,0.003236598,0.034575974,-1.990128914,1,19.97
226539_s_at,CFAP73,cilia and flagella associated protein 73,-0.265912609,5.208540787,-3.059468719,0.003244943,0.034635813,-1.992431593,1,16.43
202830_s_at,SLC37A4,solute carrier family 37 member 4,-0.153295217,4.591818117,-3.05941412,0.003245458,0.034635813,-1.992573391,1,37.25
1555571_at,IMMP2L,inner mitochondrial membrane peptidase subunit 2,-0.212310224,2.403970751,-3.059077156,0.003248636,0.034649118,-1.993448475,1,44.74
213649_at,SRSF7,serine and arginine rich splicing factor 7,-0.216181273,8.318647527,-3.059074515,0.00324866,0.034649118,-1.993455332,1,17.02
221868_at,PAIP2B,poly(A) binding protein interacting protein 2B,-0.270356978,4.498206142,-3.058575414,0.003253373,0.034674499,-1.99475135,1,17.02
244320_at,NHLRC2,NHL repeat containing 2,-0.221490539,5.358519813,-3.058489365,0.003254186,0.034674499,-1.994974778,1,6.96
203303_at,DYNLT3,dynein light chain Tctex-type 3,0.459872883,6.087400035,3.058477021,0.003254302,0.034674499,-1.995006829,0,13.93
1559097_at,LINC01550,long intergenic non-protein coding RNA 1550,-0.345623392,4.817492447,-3.058053686,0.003258305,0.03471019,-1.996105956,1,17.02
229566_at,WFDC21P,"WAP four-disulfide core domain 21, pseudogene",0.180057185,4.413612515,3.057133675,0.00326702,0.034795709,-1.998494247,0,57.98
228191_at,FLVCR1,FLVCR choline and heme transporter 1,0.380158727,3.852192745,3.057068063,0.003267642,0.034795709,-1.998664552,0,11.99
214321_at,CCN3,cellular communication network factor 3,0.390781534,2.178748596,3.056881197,0.003269415,0.034800645,-1.99914957,0,98.16
